Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
03/24/2021 12:00:00 AM,50 - 64 Years,20.47176663,0.396,0.174
03/24/2021 12:00:00 AM,65 - 74 Years,11.48270202,0.743,0.469
03/24/2021 12:00:00 AM,75+ Years,12.76888339,0.754,0.552
03/23/2021 12:00:00 AM,5 - 11 Years,12.41194674,0,0
03/23/2021 12:00:00 AM,12 - 17 Years,20.13709914,0.011,0.003
03/23/2021 12:00:00 AM,18 - 24 Years,29.64907247,0.125,0.056
03/23/2021 12:00:00 AM,25 - 39 Years,25.65600211,0.207,0.108
03/23/2021 12:00:00 AM,40 - 49 Years,24.31160195,0.271,0.138
03/23/2021 12:00:00 AM,50 - 64 Years,21.75672903,0.382,0.168
03/23/2021 12:00:00 AM,65 - 74 Years,12.62575532,0.736,0.455
03/23/2021 12:00:00 AM,75+ Years,14.46901749,0.749,0.542
03/22/2021 12:00:00 AM,5 - 11 Years,12.56310984,0,0
03/22/2021 12:00:00 AM,12 - 17 Years,20.24388635,0.01,0.003
03/22/2021 12:00:00 AM,18 - 24 Years,29.84714896,0.121,0.055
03/22/2021 12:00:00 AM,25 - 39 Years,26.03025416,0.201,0.106
03/22/2021 12:00:00 AM,40 - 49 Years,24.76724961,0.263,0.135
03/22/2021 12:00:00 AM,50 - 64 Years,22.19375246,0.369,0.164
03/22/2021 12:00:00 AM,65 - 74 Years,13.3633322,0.73,0.443
03/22/2021 12:00:00 AM,75+ Years,15.51714139,0.745,0.534
03/21/2021 12:00:00 AM,5 - 11 Years,12.0850126,0,0
03/21/2021 12:00:00 AM,12 - 17 Years,19.56718662,0.009,0.003
03/21/2021 12:00:00 AM,18 - 24 Years,28.80523825,0.117,0.054
03/21/2021 12:00:00 AM,25 - 39 Years,25.14813384,0.196,0.105
03/21/2021 12:00:00 AM,40 - 49 Years,23.96720884,0.256,0.133
03/21/2021 12:00:00 AM,50 - 64 Years,21.47907726,0.359,0.161
03/21/2021 12:00:00 AM,65 - 74 Years,13.04225934,0.724,0.435
03/21/2021 12:00:00 AM,75+ Years,15.13014179,0.741,0.529
03/20/2021 12:00:00 AM,5 - 11 Years,11.69680969,0,0
03/20/2021 12:00:00 AM,12 - 17 Years,18.90076588,0.009,0.003
03/20/2021 12:00:00 AM,18 - 24 Years,27.86732952,0.115,0.053
03/20/2021 12:00:00 AM,25 - 39 Years,24.33419367,0.194,0.104
03/20/2021 12:00:00 AM,40 - 49 Years,23.22173242,0.253,0.132
03/20/2021 12:00:00 AM,50 - 64 Years,20.79255318,0.355,0.159
03/20/2021 12:00:00 AM,65 - 74 Years,12.65332432,0.722,0.432
03/20/2021 12:00:00 AM,75+ Years,14.47883269,0.74,0.526
03/19/2021 12:00:00 AM,5 - 11 Years,11.0921573,0,0
03/19/2021 12:00:00 AM,12 - 17 Years,17.99336009,0.009,0.002
03/19/2021 12:00:00 AM,18 - 24 Years,26.30540893,0.112,0.052
03/19/2021 12:00:00 AM,25 - 39 Years,22.93238436,0.19,0.102
03/19/2021 12:00:00 AM,40 - 49 Years,21.82006667,0.248,0.13
03/19/2021 12:00:00 AM,50 - 64 Years,19.43925621,0.346,0.156
03/19/2021 12:00:00 AM,65 - 74 Years,11.79105072,0.717,0.424
03/19/2021 12:00:00 AM,75+ Years,13.27787199,0.736,0.52
03/18/2021 12:00:00 AM,5 - 11 Years,10.67583103,0,0
03/18/2021 12:00:00 AM,12 - 17 Years,17.35492102,0.008,0.002
03/18/2021 12:00:00 AM,18 - 24 Years,25.2266248,0.107,0.051
03/18/2021 12:00:00 AM,25 - 39 Years,21.92656877,0.184,0.1
03/18/2021 12:00:00 AM,40 - 49 Years,20.84605778,0.239,0.126
03/18/2021 12:00:00 AM,50 - 64 Years,18.50845306,0.333,0.151
03/18/2021 12:00:00 AM,65 - 74 Years,11.2269465,0.708,0.412
03/18/2021 12:00:00 AM,75+ Years,12.39029683,0.731,0.512
03/17/2021 12:00:00 AM,5 - 11 Years,10.13847383,0,0
03/17/2021 12:00:00 AM,12 - 17 Years,16.45608104,0.008,0.002
03/17/2021 12:00:00 AM,18 - 24 Years,23.70819594,0.103,0.05
03/17/2021 12:00:00 AM,25 - 39 Years,20.37383436,0.178,0.098
03/17/2021 12:00:00 AM,40 - 49 Years,19.38876474,0.231,0.124
03/17/2021 12:00:00 AM,50 - 64 Years,17.15810742,0.318,0.147
03/17/2021 12:00:00 AM,65 - 74 Years,10.32013835,0.698,0.398
03/17/2021 12:00:00 AM,75+ Years,11.0890808,0.724,0.502
03/16/2021 12:00:00 AM,5 - 11 Years,9.678455902,0,0
03/16/2021 12:00:00 AM,12 - 17 Years,15.74854437,0.007,0.002
03/16/2021 12:00:00 AM,18 - 24 Years,22.4937365,0.099,0.049
03/16/2021 12:00:00 AM,25 - 39 Years,19.12632751,0.172,0.096
03/16/2021 12:00:00 AM,40 - 49 Years,18.0611506,0.223,0.121
03/16/2021 12:00:00 AM,50 - 64 Years,15.99029001,0.305,0.143
03/16/2021 12:00:00 AM,65 - 74 Years,9.518940696,0.689,0.385
03/16/2021 12:00:00 AM,75+ Years,10.05638079,0.718,0.492
03/15/2021 12:00:00 AM,5 - 11 Years,9.390191389,0,0
03/15/2021 12:00:00 AM,12 - 17 Years,15.28142169,0.007,0.002
03/15/2021 12:00:00 AM,18 - 24 Years,21.51139057,0.095,0.048
03/15/2021 12:00:00 AM,25 - 39 Years,18.23808575,0.167,0.095
03/15/2021 12:00:00 AM,40 - 49 Years,17.32453202,0.216,0.119
03/15/2021 12:00:00 AM,50 - 64 Years,15.27289051,0.292,0.14
03/15/2021 12:00:00 AM,65 - 74 Years,9.030757265,0.68,0.373
03/15/2021 12:00:00 AM,75+ Years,9.369316294,0.712,0.482
03/14/2021 12:00:00 AM,5 - 11 Years,9.625724589,0,0
03/14/2021 12:00:00 AM,12 - 17 Years,15.52012252,0.006,0.002
03/14/2021 12:00:00 AM,18 - 24 Years,21.7869958,0.092,0.047
03/14/2021 12:00:00 AM,25 - 39 Years,18.60115035,0.163,0.093
03/14/2021 12:00:00 AM,40 - 49 Years,17.74687417,0.211,0.117
03/14/2021 12:00:00 AM,50 - 64 Years,15.76212972,0.283,0.137
03/14/2021 12:00:00 AM,65 - 74 Years,9.499006186,0.672,0.363
03/14/2021 12:00:00 AM,75+ Years,10.04936993,0.708,0.474
03/13/2021 12:00:00 AM,5 - 11 Years,9.626728994,0,0
03/13/2021 12:00:00 AM,12 - 17 Years,15.58864907,0.006,0.002
03/13/2021 12:00:00 AM,18 - 24 Years,21.82954207,0.091,0.046
03/13/2021 12:00:00 AM,25 - 39 Years,18.59207373,0.161,0.092
03/13/2021 12:00:00 AM,40 - 49 Years,17.98497311,0.209,0.116
03/13/2021 12:00:00 AM,50 - 64 Years,15.86792345,0.279,0.135
03/13/2021 12:00:00 AM,65 - 74 Years,9.600375291,0.669,0.359
03/13/2021 12:00:00 AM,75+ Years,10.11947855,0.706,0.471
03/12/2021 12:00:00 AM,5 - 11 Years,9.738218057,0,0
03/12/2021 12:00:00 AM,12 - 17 Years,15.84048416,0.006,0.002
03/12/2021 12:00:00 AM,18 - 24 Years,22.33016976,0.088,0.045
03/12/2021 12:00:00 AM,25 - 39 Years,19.92506963,0.158,0.091
03/12/2021 12:00:00 AM,40 - 49 Years,20.12786352,0.204,0.114
03/12/2021 12:00:00 AM,50 - 64 Years,17.31157643,0.271,0.132
03/12/2021 12:00:00 AM,65 - 74 Years,10.54662832,0.662,0.348
03/12/2021 12:00:00 AM,75+ Years,11.44453152,0.701,0.463
03/11/2021 12:00:00 AM,5 - 11 Years,9.786429543,0,0
03/11/2021 12:00:00 AM,12 - 17 Years,16.03350062,0.005,0.002
03/11/2021 12:00:00 AM,18 - 24 Years,23.0596018,0.085,0.044
03/11/2021 12:00:00 AM,25 - 39 Years,20.47473255,0.152,0.088
03/11/2021 12:00:00 AM,40 - 49 Years,20.60831316,0.196,0.11
03/11/2021 12:00:00 AM,50 - 64 Years,17.99469513,0.259,0.127
03/11/2021 12:00:00 AM,65 - 74 Years,10.92495987,0.651,0.332
03/11/2021 12:00:00 AM,75+ Years,11.94510708,0.694,0.449
03/10/2021 12:00:00 AM,5 - 11 Years,9.649830332,0,0
03/10/2021 12:00:00 AM,12 - 17 Years,15.93413712,0.005,0.002
03/10/2021 12:00:00 AM,18 - 24 Years,22.93479943,0.081,0.042
03/10/2021 12:00:00 AM,25 - 39 Years,20.43547091,0.147,0.086
03/10/2021 12:00:00 AM,40 - 49 Years,20.58492844,0.189,0.107
03/10/2021 12:00:00 AM,50 - 64 Years,18.03397048,0.246,0.122
03/10/2021 12:00:00 AM,65 - 74 Years,10.90502536,0.637,0.317
03/10/2021 12:00:00 AM,75+ Years,11.95562337,0.684,0.435
03/09/2021 12:00:00 AM,5 - 11 Years,9.443927108,0,0
03/09/2021 12:00:00 AM,12 - 17 Years,15.61605969,0.005,0.002
03/09/2021 12:00:00 AM,18 - 24 Years,22.4232988,0.078,0.041
03/09/2021 12:00:00 AM,25 - 39 Years,19.94660021,0.142,0.084
03/09/2021 12:00:00 AM,40 - 49 Years,20.08357429,0.182,0.104
03/09/2021 12:00:00 AM,50 - 64 Years,17.63031975,0.234,0.118
03/09/2021 12:00:00 AM,65 - 74 Years,10.64036293,0.623,0.303
03/09/2021 12:00:00 AM,75+ Years,11.41438481,0.675,0.422
03/08/2021 12:00:00 AM,5 - 11 Years,9.14461413,0,0
03/08/2021 12:00:00 AM,12 - 17 Years,15.30597703,0.004,0.002
03/08/2021 12:00:00 AM,18 - 24 Years,22.11791118,0.075,0.04
03/08/2021 12:00:00 AM,25 - 39 Years,19.41741244,0.138,0.083
03/08/2021 12:00:00 AM,40 - 49 Years,19.61942309,0.176,0.102
03/08/2021 12:00:00 AM,50 - 64 Years,17.25867957,0.225,0.115
03/08/2021 12:00:00 AM,65 - 74 Years,10.30105212,0.61,0.291
03/08/2021 12:00:00 AM,75+ Years,10.95236899,0.667,0.411
03/07/2021 12:00:00 AM,5 - 11 Years,8.92414702,0,0
03/07/2021 12:00:00 AM,12 - 17 Years,14.91708884,0.004,0.002
03/07/2021 12:00:00 AM,18 - 24 Years,21.67401184,0.073,0.04
03/07/2021 12:00:00 AM,25 - 39 Years,18.99735515,0.135,0.081
03/07/2021 12:00:00 AM,40 - 49 Years,19.19247485,0.172,0.1
03/07/2021 12:00:00 AM,50 - 64 Years,16.85343966,0.217,0.112
03/07/2021 12:00:00 AM,65 - 74 Years,10.01348621,0.599,0.282
03/07/2021 12:00:00 AM,75+ Years,10.51068467,0.66,0.403
03/06/2021 12:00:00 AM,5 - 11 Years,8.949759372,0,0
03/06/2021 12:00:00 AM,12 - 17 Years,14.8759729,0.004,0.002
03/06/2021 12:00:00 AM,18 - 24 Years,21.60073772,0.072,0.039
03/06/2021 12:00:00 AM,25 - 39 Years,18.89371287,0.133,0.081
03/06/2021 12:00:00 AM,40 - 49 Years,18.9260308,0.17,0.1
03/06/2021 12:00:00 AM,50 - 64 Years,16.74741891,0.213,0.111
03/06/2021 12:00:00 AM,65 - 74 Years,10.00585171,0.595,0.278
03/06/2021 12:00:00 AM,75+ Years,10.51979879,0.657,0.4
03/05/2021 12:00:00 AM,5 - 11 Years,8.837265904,0,0
03/05/2021 12:00:00 AM,12 - 17 Years,14.55218493,0.004,0.002
03/05/2021 12:00:00 AM,18 - 24 Years,21.04999998,0.07,0.038
03/05/2021 12:00:00 AM,25 - 39 Years,17.44715374,0.13,0.079
03/05/2021 12:00:00 AM,40 - 49 Years,16.73105625,0.165,0.098
03/05/2021 12:00:00 AM,50 - 64 Years,15.28038234,0.207,0.108
03/05/2021 12:00:00 AM,65 - 74 Years,9.149091911,0.584,0.27
03/05/2021 12:00:00 AM,75+ Years,9.398761915,0.651,0.391
03/04/2021 12:00:00 AM,5 - 11 Years,8.966834274,0,0
03/04/2021 12:00:00 AM,12 - 17 Years,14.68238539,0.004,0.002
03/04/2021 12:00:00 AM,18 - 24 Years,21.28069527,0.067,0.037
03/04/2021 12:00:00 AM,25 - 39 Years,17.59702343,0.126,0.077
03/04/2021 12:00:00 AM,40 - 49 Years,16.58472461,0.159,0.095
03/04/2021 12:00:00 AM,50 - 64 Years,15.24473939,0.197,0.104
03/04/2021 12:00:00 AM,65 - 74 Years,9.425630223,0.568,0.256
03/04/2021 12:00:00 AM,75+ Years,9.568424782,0.64,0.377
03/03/2021 12:00:00 AM,5 - 11 Years,9.163697844,0,0
03/03/2021 12:00:00 AM,12 - 17 Years,14.93650469,0.003,0.001
03/03/2021 12:00:00 AM,18 - 24 Years,22.26493216,0.065,0.036
03/03/2021 12:00:00 AM,25 - 39 Years,18.05359827,0.122,0.076
03/03/2021 12:00:00 AM,40 - 49 Years,16.77392823,0.154,0.093
03/03/2021 12:00:00 AM,50 - 64 Years,15.44724583,0.188,0.101
03/03/2021 12:00:00 AM,65 - 74 Years,9.840437691,0.549,0.242
03/03/2021 12:00:00 AM,75+ Years,10.27652187,0.628,0.362
03/02/2021 12:00:00 AM,5 - 11 Years,9.396217825,0,0
03/02/2021 12:00:00 AM,12 - 17 Years,15.26257688,0.003,0.001
03/02/2021 12:00:00 AM,18 - 24 Years,22.57031978,0.063,0.035
03/02/2021 12:00:00 AM,25 - 39 Years,18.32441913,0.119,0.074
03/02/2021 12:00:00 AM,40 - 49 Years,16.92840909,0.15,0.091
03/02/2021 12:00:00 AM,50 - 64 Years,15.62909298,0.181,0.098
03/02/2021 12:00:00 AM,65 - 74 Years,10.03978279,0.532,0.23
03/02/2021 12:00:00 AM,75+ Years,10.63477693,0.617,0.347
03/01/2021 12:00:00 AM,5 - 11 Years,9.589565974,0,0
03/01/2021 12:00:00 AM,12 - 17 Years,15.42532745,0.003,0.001
03/01/2021 12:00:00 AM,18 - 24 Years,23.06858379,0.061,0.035
03/01/2021 12:00:00 AM,25 - 39 Years,18.81328984,0.116,0.073
03/01/2021 12:00:00 AM,40 - 49 Years,17.37697047,0.146,0.089
03/01/2021 12:00:00 AM,50 - 64 Years,15.9378472,0.175,0.096
03/01/2021 12:00:00 AM,65 - 74 Years,10.31038317,0.516,0.219
03/01/2021 12:00:00 AM,75+ Years,11.0077548,0.607,0.334
02/28/2021 12:00:00 AM,5 - 11 Years,9.784922934,0,0
02/28/2021 12:00:00 AM,12 - 17 Years,15.78737608,0.003,0.001
02/28/2021 12:00:00 AM,18 - 24 Years,24.05943898,0.06,0.034
02/28/2021 12:00:00 AM,25 - 39 Years,19.6631143,0.114,0.072
02/28/2021 12:00:00 AM,40 - 49 Years,18.30243835,0.143,0.088
02/28/2021 12:00:00 AM,50 - 64 Years,16.51222085,0.17,0.094
02/28/2021 12:00:00 AM,65 - 74 Years,10.96652545,0.503,0.21
02/28/2021 12:00:00 AM,75+ Years,11.75861814,0.598,0.324
02/27/2021 12:00:00 AM,5 - 11 Years,9.832632218,0,0
02/27/2021 12:00:00 AM,12 - 17 Years,15.9872452,0.003,0.001
02/27/2021 12:00:00 AM,18 - 24 Years,24.40690013,0.059,0.034
02/27/2021 12:00:00 AM,25 - 39 Years,19.89192943,0.113,0.072
02/27/2021 12:00:00 AM,40 - 49 Years,18.54904082,0.142,0.087
02/27/2021 12:00:00 AM,50 - 64 Years,16.72176507,0.168,0.093
02/27/2021 12:00:00 AM,65 - 74 Years,11.12133601,0.498,0.207
02/27/2021 12:00:00 AM,75+ Years,11.99698746,0.595,0.32
02/26/2021 12:00:00 AM,5 - 11 Years,9.866279818,0,0
02/26/2021 12:00:00 AM,12 - 17 Years,16.08946398,0.003,0.001
02/26/2021 12:00:00 AM,18 - 24 Years,24.75388854,0.058,0.033
02/26/2021 12:00:00 AM,25 - 39 Years,20.14480815,0.111,0.071
02/26/2021 12:00:00 AM,40 - 49 Years,18.78111642,0.139,0.086
02/26/2021 12:00:00 AM,50 - 64 Years,16.95923338,0.164,0.092
02/26/2021 12:00:00 AM,65 - 74 Years,11.38302947,0.485,0.198
02/26/2021 12:00:00 AM,75+ Years,12.2339546,0.586,0.308
02/25/2021 12:00:00 AM,5 - 11 Years,9.856737961,0,0
02/25/2021 12:00:00 AM,12 - 17 Years,16.13057991,0.003,0.001
02/25/2021 12:00:00 AM,18 - 24 Years,24.62861343,0.056,0.032
02/25/2021 12:00:00 AM,25 - 39 Years,19.96348693,0.108,0.068
02/25/2021 12:00:00 AM,40 - 49 Years,18.88138725,0.135,0.083
02/25/2021 12:00:00 AM,50 - 64 Years,16.72131102,0.158,0.088
02/25/2021 12:00:00 AM,65 - 74 Years,11.19513611,0.467,0.185
02/25/2021 12:00:00 AM,75+ Years,12.41834028,0.574,0.291
02/24/2021 12:00:00 AM,5 - 11 Years,9.760314988,0,0
02/24/2021 12:00:00 AM,12 - 17 Years,16.14656944,0.003,0.001
02/24/2021 12:00:00 AM,18 - 24 Years,24.1965325,0.055,0.031
02/24/2021 12:00:00 AM,25 - 39 Years,19.76928959,0.106,0.067
02/24/2021 12:00:00 AM,40 - 49 Years,18.99087025,0.131,0.08
02/24/2021 12:00:00 AM,50 - 64 Years,16.71336514,0.153,0.085
02/24/2021 12:00:00 AM,65 - 74 Years,11.11879118,0.449,0.172
02/24/2021 12:00:00 AM,75+ Years,12.20170464,0.561,0.272
02/23/2021 12:00:00 AM,5 - 11 Years,9.703063848,0,0
02/23/2021 12:00:00 AM,12 - 17 Years,16.13514835,0.003,0.001
02/23/2021 12:00:00 AM,18 - 24 Years,24.48442888,0.054,0.03
02/23/2021 12:00:00 AM,25 - 39 Years,19.85097912,0.104,0.065
02/23/2021 12:00:00 AM,40 - 49 Years,19.34695571,0.128,0.078
02/23/2021 12:00:00 AM,50 - 64 Years,16.90270412,0.149,0.082
02/23/2021 12:00:00 AM,65 - 74 Years,11.28547761,0.434,0.159
02/23/2021 12:00:00 AM,75+ Years,12.36085121,0.55,0.255
02/22/2021 12:00:00 AM,5 - 11 Years,9.682975729,0,0
02/22/2021 12:00:00 AM,12 - 17 Years,15.92500024,0.002,0.001
02/22/2021 12:00:00 AM,18 - 24 Years,24.26886114,0.053,0.029
02/22/2021 12:00:00 AM,25 - 39 Years,19.61203196,0.102,0.063
02/22/2021 12:00:00 AM,40 - 49 Years,19.05641831,0.127,0.076
02/22/2021 12:00:00 AM,50 - 64 Years,16.7735268,0.146,0.079
02/22/2021 12:00:00 AM,65 - 74 Years,11.1972568,0.423,0.15
02/22/2021 12:00:00 AM,75+ Years,12.4071229,0.542,0.24
02/21/2021 12:00:00 AM,5 - 11 Years,9.869293036,0,0
02/21/2021 12:00:00 AM,12 - 17 Years,16.12486936,0.002,0.001
02/21/2021 12:00:00 AM,18 - 24 Years,24.68865094,0.052,0.029
02/21/2021 12:00:00 AM,25 - 39 Years,19.84675744,0.101,0.062
02/21/2021 12:00:00 AM,40 - 49 Years,19.2984147,0.125,0.074
02/21/2021 12:00:00 AM,50 - 64 Years,17.32292769,0.144,0.077
02/21/2021 12:00:00 AM,65 - 74 Years,11.55650212,0.416,0.142
02/21/2021 12:00:00 AM,75+ Years,13.14116018,0.536,0.228
02/20/2021 12:00:00 AM,5 - 11 Years,9.893900982,0,0
02/20/2021 12:00:00 AM,12 - 17 Years,16.09974296,0.002,0.001
02/20/2021 12:00:00 AM,18 - 24 Years,24.81770794,0.052,0.028
02/20/2021 12:00:00 AM,25 - 39 Years,19.95483248,0.101,0.062
02/20/2021 12:00:00 AM,40 - 49 Years,19.45289556,0.125,0.074
02/20/2021 12:00:00 AM,50 - 64 Years,17.47548859,0.143,0.077
02/20/2021 12:00:00 AM,65 - 74 Years,11.74609204,0.413,0.139
02/20/2021 12:00:00 AM,75+ Years,13.4503392,0.534,0.223
02/19/2021 12:00:00 AM,5 - 11 Years,10.06163678,0,0
02/19/2021 12:00:00 AM,12 - 17 Years,16.34929383,0.002,0.001
02/19/2021 12:00:00 AM,18 - 24 Years,25.22473385,0.052,0.028
02/19/2021 12:00:00 AM,25 - 39 Years,20.3759452,0.1,0.061
02/19/2021 12:00:00 AM,40 - 49 Years,19.89153616,0.124,0.072
02/19/2021 12:00:00 AM,50 - 64 Years,17.83850182,0.141,0.075
02/19/2021 12:00:00 AM,65 - 74 Years,11.9505268,0.406,0.133
02/19/2021 12:00:00 AM,75+ Years,13.85696921,0.528,0.213
02/18/2021 12:00:00 AM,5 - 11 Years,10.2680422,0,0
02/18/2021 12:00:00 AM,12 - 17 Years,16.55258927,0.002,0.001
02/18/2021 12:00:00 AM,18 - 24 Years,25.52161222,0.051,0.027
02/18/2021 12:00:00 AM,25 - 39 Years,20.85278411,0.099,0.059
02/18/2021 12:00:00 AM,40 - 49 Years,20.48005153,0.122,0.07
02/18/2021 12:00:00 AM,50 - 64 Years,18.3806379,0.139,0.072
02/18/2021 12:00:00 AM,65 - 74 Years,12.46203785,0.396,0.123
02/18/2021 12:00:00 AM,75+ Years,14.32459372,0.521,0.198
02/17/2021 12:00:00 AM,5 - 11 Years,10.90483559,0,0
02/17/2021 12:00:00 AM,12 - 17 Years,17.37947637,0.002,0.001
02/17/2021 12:00:00 AM,18 - 24 Years,26.75261743,0.05,0.026
02/17/2021 12:00:00 AM,25 - 39 Years,22.11380034,0.098,0.057
02/17/2021 12:00:00 AM,40 - 49 Years,21.72333897,0.12,0.068
02/17/2021 12:00:00 AM,50 - 64 Years,19.55322284,0.137,0.07
02/17/2021 12:00:00 AM,65 - 74 Years,13.35442529,0.386,0.115
02/17/2021 12:00:00 AM,75+ Years,15.48559251,0.512,0.184
02/16/2021 12:00:00 AM,5 - 11 Years,11.49241308,0,0
02/16/2021 12:00:00 AM,12 - 17 Years,18.14697378,0.002,0.001
02/16/2021 12:00:00 AM,18 - 24 Years,27.80918296,0.049,0.025
02/16/2021 12:00:00 AM,25 - 39 Years,23.11708293,0.096,0.056
02/16/2021 12:00:00 AM,40 - 49 Years,22.70656002,0.119,0.066
02/16/2021 12:00:00 AM,50 - 64 Years,20.47903144,0.134,0.068
02/16/2021 12:00:00 AM,65 - 74 Years,14.12296428,0.374,0.106
02/16/2021 12:00:00 AM,75+ Years,16.6262598,0.502,0.169
02/15/2021 12:00:00 AM,5 - 11 Years,11.97402574,0,0
02/15/2021 12:00:00 AM,12 - 17 Years,18.99955833,0.002,0.001
02/15/2021 12:00:00 AM,18 - 24 Years,28.77167398,0.049,0.024
02/15/2021 12:00:00 AM,25 - 39 Years,23.97851701,0.095,0.054
02/15/2021 12:00:00 AM,40 - 49 Years,23.58561278,0.117,0.064
02/15/2021 12:00:00 AM,50 - 64 Years,21.26794386,0.132,0.066
02/15/2021 12:00:00 AM,65 - 74 Years,14.7740169,0.364,0.099
02/15/2021 12:00:00 AM,75+ Years,17.54538384,0.493,0.158
02/14/2021 12:00:00 AM,5 - 11 Years,12.25827263,0,0
02/14/2021 12:00:00 AM,12 - 17 Years,19.40329395,0.002,0.001
02/14/2021 12:00:00 AM,18 - 24 Years,28.71920025,0.048,0.023
02/14/2021 12:00:00 AM,25 - 39 Years,23.92279082,0.095,0.054
02/14/2021 12:00:00 AM,40 - 49 Years,23.54026061,0.116,0.063
02/14/2021 12:00:00 AM,50 - 64 Years,21.15329616,0.13,0.064
02/14/2021 12:00:00 AM,65 - 74 Years,14.73245133,0.357,0.095
02/14/2021 12:00:00 AM,75+ Years,17.56922077,0.486,0.15
02/13/2021 12:00:00 AM,5 - 11 Years,12.56009662,0,0
02/13/2021 12:00:00 AM,12 - 17 Years,19.82987175,0.002,0.001
02/13/2021 12:00:00 AM,18 - 24 Years,29.16215412,0.048,0.023
02/13/2021 12:00:00 AM,25 - 39 Years,24.35677966,0.094,0.053
02/13/2021 12:00:00 AM,40 - 49 Years,24.0093722,0.116,0.063
02/13/2021 12:00:00 AM,50 - 64 Years,21.56035227,0.13,0.064
02/13/2021 12:00:00 AM,65 - 74 Years,15.06073454,0.352,0.092
02/13/2021 12:00:00 AM,75+ Years,17.91555736,0.482,0.146
02/12/2021 12:00:00 AM,5 - 11 Years,13.02212337,0,0
02/12/2021 12:00:00 AM,12 - 17 Years,20.50942675,0.002,0.001
02/12/2021 12:00:00 AM,18 - 24 Years,29.86653114,0.047,0.023
02/12/2021 12:00:00 AM,25 - 39 Years,24.96617937,0.093,0.052
02/12/2021 12:00:00 AM,40 - 49 Years,24.61985503,0.114,0.062
02/12/2021 12:00:00 AM,50 - 64 Years,22.17218507,0.127,0.062
02/12/2021 12:00:00 AM,65 - 74 Years,15.58115249,0.341,0.087
02/12/2021 12:00:00 AM,75+ Years,18.56826864,0.473,0.139
02/11/2021 12:00:00 AM,5 - 11 Years,13.47460826,0,0
02/11/2021 12:00:00 AM,12 - 17 Years,21.13530262,0.002,0.001
02/11/2021 12:00:00 AM,18 - 24 Years,30.57090816,0.046,0.021
02/11/2021 12:00:00 AM,25 - 39 Years,25.5038105,0.091,0.05
02/11/2021 12:00:00 AM,40 - 49 Years,25.24344748,0.111,0.059
02/11/2021 12:00:00 AM,50 - 64 Years,22.69411591,0.124,0.059
02/11/2021 12:00:00 AM,65 - 74 Years,15.91579778,0.324,0.078
02/11/2021 12:00:00 AM,75+ Years,19.08847461,0.459,0.125
02/10/2021 12:00:00 AM,5 - 11 Years,13.76638819,0,0
02/10/2021 12:00:00 AM,12 - 17 Years,21.56759096,0.002,0.001
02/10/2021 12:00:00 AM,18 - 24 Years,30.69429233,0.045,0.02
02/10/2021 12:00:00 AM,25 - 39 Years,25.53758395,0.089,0.048
02/10/2021 12:00:00 AM,40 - 49 Years,25.37135479,0.109,0.056
02/10/2021 12:00:00 AM,50 - 64 Years,22.90933576,0.12,0.056
02/10/2021 12:00:00 AM,65 - 74 Years,16.10241873,0.309,0.07
02/10/2021 12:00:00 AM,75+ Years,19.48038181,0.444,0.111
02/09/2021 12:00:00 AM,5 - 11 Years,14.02652933,0,0
02/09/2021 12:00:00 AM,12 - 17 Years,22.44644403,0.002,0
02/09/2021 12:00:00 AM,18 - 24 Years,31.5844547,0.044,0.019
02/09/2021 12:00:00 AM,25 - 39 Years,26.42455921,0.088,0.045
02/09/2021 12:00:00 AM,40 - 49 Years,26.25111619,0.107,0.053
02/09/2021 12:00:00 AM,50 - 64 Years,23.65919986,0.117,0.053
02/09/2021 12:00:00 AM,65 - 74 Years,16.73480926,0.295,0.063
02/09/2021 12:00:00 AM,75+ Years,20.33009832,0.429,0.098
02/08/2021 12:00:00 AM,5 - 11 Years,14.23042375,0,0
02/08/2021 12:00:00 AM,12 - 17 Years,22.84675332,0.002,0
02/08/2021 12:00:00 AM,18 - 24 Years,32.01889931,0.043,0.018
02/08/2021 12:00:00 AM,25 - 39 Years,26.86931334,0.086,0.043
02/08/2021 12:00:00 AM,40 - 49 Years,26.80455448,0.105,0.05
02/08/2021 12:00:00 AM,50 - 64 Years,24.075564,0.115,0.05
02/08/2021 12:00:00 AM,65 - 74 Years,17.21493405,0.283,0.057
02/08/2021 12:00:00 AM,75+ Years,20.89096729,0.416,0.087
02/07/2021 12:00:00 AM,5 - 11 Years,14.4584239,0,0
02/07/2021 12:00:00 AM,12 - 17 Years,23.38011833,0.002,0
02/07/2021 12:00:00 AM,18 - 24 Years,32.85138786,0.042,0.017
02/07/2021 12:00:00 AM,25 - 39 Years,27.64335862,0.085,0.042
02/07/2021 12:00:00 AM,40 - 49 Years,27.56491209,0.103,0.048
02/07/2021 12:00:00 AM,50 - 64 Years,24.8236119,0.113,0.048
02/07/2021 12:00:00 AM,65 - 74 Years,17.83799353,0.273,0.052
02/07/2021 12:00:00 AM,75+ Years,21.73787945,0.405,0.079
02/06/2021 12:00:00 AM,5 - 11 Years,14.70500557,0,0
02/06/2021 12:00:00 AM,12 - 17 Years,23.86551476,0.002,0
