indicatorDataSource,indicatorId,indicatorName,regionId,regionLevel,regionName,date,value
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-25,60.64405
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-26,60.854595
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-27,61.331677
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-28,61.3919996
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-29,61.6179975
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-30,60.5437135
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-01-31,61.0201728
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-01,61.3423857
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-02,60.4242667
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-03,58.995126
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-04,57.702022
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-05,56.9852818
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-06,57.708324
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-07,56.972506
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-08,55.423298
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-09,55.7849576
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-10,55.3058476
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-11,55.3846894
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-12,55.6456745
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-13,54.5653315
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-14,54.5967446
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-15,54.2615311
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-16,53.111244
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-17,53.273673
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-18,52.1130659
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-19,52.5042705
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-20,52.2410424
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-21,50.9056784
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-22,50.3184705
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-23,50.9332726
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-24,49.6175058
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-25,49.0758956
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-26,47.518441
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-27,45.3514359
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-02-28,45.6786979
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-01,44.3798107
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-02,42.2303875
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-03,41.5268792
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-04,41.9170433
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-05,40.6401119
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-06,41.7312643
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-07,40.8268712
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-08,40.7281677
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-09,40.3328752
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-10,40.1906864
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-11,39.7347983
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-12,39.8311991
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-13,37.6678088
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-14,36.6894427
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-15,35.654116
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-16,34.7687051
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-17,34.0914931
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-18,33.1959207
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-19,32.5616062
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-20,32.4935977
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-21,31.2485423
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-22,32.1927609
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-23,32.4147341
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-24,31.7023293
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-25,31.4633335
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-26,31.2941019
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-27,31.8660722
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-28,32.9092042
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-29,30.4353875
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-30,31.0558323
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-03-31,31.4512385
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-01,31.0740262
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-02,29.8542638
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-03,30.0552204
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-04,28.5502152
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-05,29.6579424
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-06,28.145704
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-07,28.137307
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-08,27.0433197
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-09,27.4226472
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-10,26.8135762
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-11,27.29629
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-12,27.7624926
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-13,27.71444
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-14,27.1365522
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-15,28.5441059
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-16,28.1717788
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,SC,state,South Carolina,2022-04-17,28.4846842
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-09,88.1904544
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-10,88.1533917
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-11,88.0272515
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-12,87.2791161
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-13,87.0790314
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-14,87.1806017
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-15,87.0605969
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-16,87.0343475
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-17,86.9735016
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-18,87.0801467
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-19,87.3363981
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-20,87.8461312
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-21,87.7425662
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-22,87.6696606
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-23,86.8065523
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-24,86.6389271
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-25,86.2341124
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-26,86.0900609
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-27,85.2940372
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-02-28,84.4981955
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-01,84.3399068
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-02,84.7225538
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-03,84.5995675
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-04,84.9585822
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-05,84.6370538
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-06,84.5877396
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-07,84.868477
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-08,84.8037092
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-09,84.7147449
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-10,85.0016768
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-11,84.3838293
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-12,84.2076626
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-13,84.1646125
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-14,83.8663755
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-15,83.8198757
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-16,83.8296583
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-17,83.8485564
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-18,84.1005412
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-19,84.0467658
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-20,84.2446629
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-21,84.1349403
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-22,83.8734853
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-23,83.9607131
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-24,83.3961373
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-25,83.2444777
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-26,83.4928678
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-27,83.3190832
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-28,83.6055461
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-29,83.6555808
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-30,83.7270604
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-03-31,83.7952031
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-01,83.6775921
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-02,84.0155741
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-03,84.1094251
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-04,84.6073374
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-05,85.0115435
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-06,84.5538232
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-07,83.7673065
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-08,83.1929159
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-09,82.0122188
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-10,81.0823175
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-11,79.9756594
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-12,79.3446141
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-13,79.247045
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-14,79.5403065
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-15,79.6909255
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-16,79.9917991
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-17,80.6864658
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-18,81.1034954
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-19,81.2064239
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-20,80.8359249
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-21,80.6897627
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-22,80.4223707
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-23,80.5772468
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-24,80.7279863
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-25,80.6804643
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-26,80.55692
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-27,80.3765558
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-28,80.2936277
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-29,80.3911243
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-04-30,80.2672082
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-01,79.3408929
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-02,78.7821309
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-03,78.4522867
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-04,79.0830749
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-05,78.3208462
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-06,77.9416666
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-07,77.593993
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-08,77.5887132
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-09,77.6627429
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-10,76.8981649
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-11,75.9393908
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-12,76.0468201
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-13,75.9155798
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-14,75.8764559
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-15,75.5371028
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-16,75.3677375
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-17,75.0549336
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-18,74.2884772
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-19,74.0861847
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-20,72.7298078
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-21,69.8710485
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-22,69.1004634
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-23,67.8709665
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-24,67.1514936
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-25,65.6836295
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-26,64.1326834
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-27,63.5304252
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-28,63.8106159
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-29,62.6257585
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-30,61.0870052
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-05-31,60.6385614
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-01,60.1567261
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-02,59.6813036
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-03,58.8568454
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-04,58.340284
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-05,57.4063536
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-06,56.743218
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-07,55.8501391
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-08,55.6398124
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-09,54.5291194
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-10,54.2894812
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-11,53.1699402
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-12,53.2035103
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-13,53.4217796
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-14,53.0328019
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-15,52.3296025
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-16,52.0571507
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-17,50.9299642
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-18,50.2867799
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-19,48.6076413
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-20,48.1504028
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-21,46.724693
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-22,46.450255
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-23,45.9442178
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-24,46.4875172
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-25,45.9343772
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-26,46.440023
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-27,45.4881484
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-28,45.1165096
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-29,44.5618437
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-06-30,44.3565186
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-01,43.2832373
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-02,43.7293145
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-03,42.2765903
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-04,42.4988374
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-05,42.7037215
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-06,42.1075267
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-07,42.3792863
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-08,41.6775183
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-09,41.2548021
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-10,42.7651328
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-11,42.2943919
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-12,42.3992362
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-13,42.9269415
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-14,42.0617938
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-15,42.7723789
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-16,42.8106165
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-17,41.8843902
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-18,42.208185
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-19,41.7788609
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-20,42.4433331
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-21,42.4599594
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-22,41.9742797
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-23,41.9148393
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-24,43.0073441
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-25,43.0316526
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-26,43.3599929
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-27,42.8479369
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-28,43.8350655
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-29,44.4283621
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-30,45.2785106
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-07-31,45.1373923
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-01,45.8996467
