"start_date","end_date","loc","exposure_mean","stdev"
2020-10-09,2020-12-18,"OK",0.178139004657856,0.0112891703727888
2020-10-10,2020-12-19,"OK",0.178853377368699,0.0112904301712796
2020-10-11,2020-12-20,"OK",0.179777379086175,0.0113888351608974
2020-10-12,2020-12-21,"OK",0.18050906749127,0.0113405336885857
2020-10-13,2020-12-22,"OK",0.181096030120008,0.0112558779503759
2020-10-14,2020-12-23,"OK",0.181739876006167,0.0112218551771246
2020-10-15,2020-12-24,"OK",0.182482725852679,0.0111466384656695
2020-10-16,2020-12-25,"OK",0.183370891320659,0.0110736018949436
2020-10-17,2020-12-26,"OK",0.184389695173404,0.0110749889474447
2020-10-18,2020-12-27,"OK",0.185335932535265,0.0110920647838119
2020-10-19,2020-12-28,"OK",0.186530744450743,0.011120742088336
2020-10-20,2020-12-29,"OK",0.18756595658649,0.0112730806438602
2020-10-21,2020-12-30,"OK",0.188543960342393,0.0113659842831347
2020-10-22,2020-12-31,"OK",0.1891857456878,0.0114100115554579
2020-05-01,2020-07-10,"GA",0.0562838555551568,0.00361306256226042
2020-05-02,2020-07-11,"GA",0.0576510200073973,0.00365096168662436
2020-05-03,2020-07-12,"GA",0.0590865397281431,0.00367272363841078
2020-05-04,2020-07-13,"GA",0.0605087660348467,0.00370827422343319
2020-05-05,2020-07-14,"GA",0.0619041944641369,0.00376014601902846
2020-05-06,2020-07-15,"GA",0.0633421016286155,0.00384551858198036
2020-05-07,2020-07-16,"GA",0.0648667555677117,0.00391602047788637
2020-05-08,2020-07-17,"GA",0.066367658319726,0.00400242463021198
2020-05-09,2020-07-18,"GA",0.0678352369214262,0.00409425945971455
2020-05-10,2020-07-19,"GA",0.0691654827541485,0.00418193853100781
2020-05-11,2020-07-20,"GA",0.0702771642798822,0.00423925181894957
2020-05-12,2020-07-21,"GA",0.071477763078668,0.00432079590585706
2020-05-13,2020-07-22,"GA",0.0724988440980453,0.00441466363226221
2020-05-14,2020-07-23,"GA",0.0733183821912342,0.00448820205964581
2020-05-15,2020-07-24,"GA",0.0741861995796909,0.00458607388164577
2020-05-16,2020-07-25,"GA",0.0748484228423413,0.00468983293867023
2020-05-17,2020-07-26,"GA",0.0754160513714109,0.00477699840467593
2020-05-18,2020-07-27,"GA",0.0760323470959008,0.00480337050839448
2020-05-19,2020-07-28,"GA",0.0768146212315361,0.00482701629977087
2020-05-20,2020-07-29,"GA",0.0776517304905343,0.00487458683967804
2020-05-21,2020-07-30,"GA",0.0787846007265605,0.00492431446353114
2020-05-22,2020-07-31,"GA",0.0799699250844579,0.00494817528082592
2020-05-23,2020-08-01,"GA",0.0809464636946272,0.00497091146343862
2020-05-24,2020-08-02,"GA",0.0818958994757956,0.00498717797477093
2020-05-25,2020-08-03,"GA",0.0826523708907519,0.0050075008641176
2020-05-26,2020-08-04,"GA",0.0832289029362398,0.00502378391650055
2020-05-27,2020-08-05,"GA",0.0838240587004964,0.00504464562429736
2020-05-28,2020-08-06,"GA",0.08425914078209,0.00511835063001985
2020-05-29,2020-08-07,"GA",0.0846837720132277,0.00517653336131484
2020-05-30,2020-08-08,"GA",0.0852044157230997,0.00519870364760498
