date,pop_age,pop_age_frac,cases,infections,infections_lo,infections_hi,infections_pct,infections_lo_pct,infections_hi_pct
2020-05-08,41752736.147934906,2034309.7957506827,198.59100815078256,1308.3723268120923,769.47382145109,2331.7161945592534,6.431529403953386e-4,3.782481031445585e-4,0.0011461952350766834
2020-05-09,41752736.147934906,2034309.7957506827,208.3592273972836,1374.9510265689498,809.5441886087173,2449.4368909374853,6.758808463887761e-4,3.9794538191759854e-4,0.0012040628699001158
2020-05-10,41752736.147934906,2034309.7957506827,207.86365402763215,1374.3512412683253,810.1072915215178,2446.9888351856853,6.755860115991697e-4,3.982221848479962e-4,0.0012028594859529345
2020-05-11,41752736.147934906,2034309.7957506827,204.2231352807773,1353.1558143321074,798.604647631078,2407.4693276997536,6.651670346171528e-4,3.9256786222984495e-4,0.0011834329917343642
2020-05-12,41752736.147934906,2034309.7957506827,201.28601252083442,1336.55880167786,789.9306125421858,2375.831235403641,6.570084873354577e-4,3.883039909615599e-4,0.0011678807428280279
2020-05-13,41752736.147934906,2034309.7957506827,197.01528494239594,1310.8106644758557,776.0069257555327,2327.7197712665043,6.443515472490522e-4,3.814595630304074e-4,0.001144230724410168
2020-05-14,41752736.147934906,2034309.7957506827,193.9688724637249,1292.7095115423465,766.6692793108791,2293.244655728185,6.354536139198615e-4,3.7686948217637115e-4,0.001127283887890808
2020-05-15,41752736.147934906,2034309.7957506827,196.73307733494062,1312.7230445843607,779.9413399822156,2326.5779943966577,6.452916106123116e-4,3.833935920730346e-4,0.0011436694643345237
2020-05-16,41752736.147934906,2034309.7957506827,204.58670155029083,1365.9660795983311,812.1758315733066,2420.0164081792072,6.714641410327941e-4,3.9923901131961307e-4,0.0011896007251374389
2020-05-17,41752736.147934906,2034309.7957506827,208.98268999420907,1395.1787125066137,830.097775206353,2470.9234411655802,6.858241136236466e-4,4.080488512321388e-4,0.0012146249535478358
2020-05-18,41752736.147934906,2034309.7957506827,207.41765264161083,1383.4793087788887,823.69756961156,2449.3508287822283,6.800730703203293e-4,4.049027199948209e-4,0.0012040205645661706
2020-05-19,41752736.147934906,2034309.7957506827,203.96594549795927,1358.0474889727643,809.0882768543352,2403.51689506939,6.675716214951567e-4,3.9772127064637794e-4,0.0011814901054352275
