date,age_group.x,cases,age_class,age_group.y,clinical_fraction,cases_adj,pop,age_pct,incid_per100K,mean_incid_per100K,incid_OR
2020-07-13,40 - 49 Years,9098,40,a40-49,0.4,22745,41153000,0.1237315806722209,55.26936067844385,52.99929956235192,1.0428319078711838
2020-07-13,50 - 59 Years,8273,50,a50-59,0.49,16883.673469387755,43033000,0.12938403302475354,39.23424690211641,52.99929956235192,0.740278592851187
2020-07-13,60 - 69 Years,5199,60,a60-69,0.63,8252.380952380952,39034000,0.1173605452812546,21.141520091153744,52.99929956235192,0.39890187730276405
2020-07-13,70 - 79 Years,2950,70,a70-79,0.69,4275.36231884058,24136000,0.07256786701102529,17.713632411503895,52.99929956235192,0.3342238965000734
2020-07-13,80+ Years,1998,80,a80+,0.69,2895.6521739130435,12205000,0.0366958409375855,23.72513047040593,52.99929956235192,0.44764988719320903
2020-07-14,0 - 9 Years,2015,00,a00-09,0.29,6948.275862068966,39888000,0.11992820182862847,17.41946415480587,45.50805885762296,0.382777569337875
2020-07-14,10 - 19 Years,5501,10,a10-19,0.21,26195.238095238095,43455000,0.1306528281804816,60.28129811353836,45.50805885762296,1.324629079480958
2020-07-14,20 - 29 Years,11571,20,a20-29,0.27,42855.555555555555,44501000,0.13379775645747582,96.30245512585235,45.50805885762296,2.1161626653236367
2020-07-14,30 - 39 Years,9232,30,a30-39,0.33,27975.757575757576,45194000,0.13588134660657428,61.901485984328836,45.50805885762296,1.3602312983288198
2020-07-14,40 - 49 Years,7847,40,a40-49,0.4,19617.5,41153000,0.1237315806722209,47.66967171287634,45.50805885762296,1.0474995618252192
2020-07-14,50 - 59 Years,7142,50,a50-59,0.49,14575.510204081633,43033000,0.12938403302475354,33.8705416868023,45.50805885762296,0.7442756851653476
2020-07-14,60 - 69 Years,4590,60,a60-69,0.63,7285.714285714285,39034000,0.1173605452812546,18.66504658942021,45.50805885762296,0.41014815964389717
2020-07-14,70 - 79 Years,2466,70,a70-79,0.69,3573.913043478261,24136000,0.07256786701102529,14.807395771785968,45.50805885762296,0.32537963920000534
2020-07-14,80+ Years,1609,80,a80+,0.69,2331.8840579710145,12205000,0.0366958409375855,19.105973436878447,45.50805885762296,0.4198371434970148
2020-07-15,0 - 9 Years,2090,00,a00-09,0.29,7206.896551724139,39888000,0.11992820182862847,18.06783130696986,45.89101769265553,0.39371171561230084
2020-07-15,10 - 19 Years,5535,10,a10-19,0.21,26357.14285714286,43455000,0.1306528281804816,60.65387839637063,45.89101769265553,1.3216939053865822
2020-07-15,20 - 29 Years,11684,20,a20-29,0.27,43274.07407407407,44501000,0.13379775645747582,97.24292504454749,45.89101769265553,2.1189969177805006
2020-07-15,30 - 39 Years,9154,30,a30-39,0.33,27739.393939393936,45194000,0.13588134660657428,61.37848816080439,45.89101769265553,1.3374837004459696
2020-07-15,40 - 49 Years,7924,40,a40-49,0.4,19810,41153000,0.1237315806722209,48.137438339853716,45.89101769265553,1.048951205707467
2020-07-15,50 - 59 Years,7268,50,a50-59,0.49,14832.65306122449,43033000,0.12938403302475354,34.46808974792482,45.89101769265553,0.7510857566673913
2020-07-15,60 - 69 Years,4640,60,a60-69,0.63,7365.079365079365,39034000,0.1173605452812546,18.868369537017383,45.89101769265553,0.411156049390404
2020-07-15,70 - 79 Years,2519,70,a70-79,0.69,3650.7246376811595,24136000,0.07256786701102529,15.125640693077392,45.89101769265553,0.3295991558604751
2020-07-15,80+ Years,1654,80,a80+,0.69,2397.1014492753625,12205000,0.0366958409375855,19.64032322224795,45.89101769265553,0.42797750430780307
2020-07-16,0 - 9 Years,1867,00,a00-09,0.29,6437.931034482759,39888000,0.11992820182862847,16.140019641202265,41.262717088836546,0.39115261378579647
2020-07-16,10 - 19 Years,4991,10,a10-19,0.21,23766.666666666668,43455000,0.1306528281804816,54.692593871054356,41.262717088836546,1.3254724295858646
2020-07-16,20 - 29 Years,10236,20,a20-29,0.27,37911.11111111111,44501000,0.13379775645747582,85.19159369702054,41.262717088836546,2.064614250040959
2020-07-16,30 - 39 Years,8319,30,a30-39,0.33,25209.090909090908,45194000,0.13588134660657428,55.77972940897223,41.262717088836546,1.3518191080069035
2020-07-16,40 - 49 Years,7291,40,a40-49,0.4,18227.5,41153000,0.1237315806722209,44.29203217262411,41.262717088836546,1.073415307995002
2020-07-16,50 - 59 Years,6508,50,a50-59,0.49,13281.632653061224,43033000,0.12938403302475354,30.86383160147148,41.262717088836546,0.7479835013051421
2020-07-16,60 - 69 Years,4250,60,a60-69,0.63,6746.031746031746,39034000,0.1173605452812546,17.282450545759456,41.262717088836546,0.4188393728059937
2020-07-16,70 - 79 Years,2296,70,a70-79,0.69,3327.5362318840585,24136000,0.07256786701102529,13.78661017519083,41.262717088836546,0.3341178465176919
2020-07-16,80+ Years,1609,80,a80+,0.69,2331.8840579710145,12205000,0.0366958409375855,19.105973436878447,41.262717088836546,0.46303236395568065
2020-07-17,0 - 9 Years,1983,00,a00-09,0.29,6837.931034482759,39888000,0.11992820182862847,17.1428275032159,41.74491980742473,0.4106566159977839
2020-07-17,10 - 19 Years,4980,10,a10-19,0.21,23714.285714285714,43455000,0.1306528281804816,54.57205319131449,41.74491980742473,1.3072741172593731
2020-07-17,20 - 29 Years,10267,20,a20-29,0.27,38025.92592592593,44501000,0.13379775645747582,85.44959871896346,41.74491980742473,2.0469460502776062
2020-07-17,30 - 39 Years,8373,30,a30-39,0.33,25372.727272727272,45194000,0.13588134660657428,56.141804825258376,41.74491980742473,1.3448775344221173
2020-07-17,40 - 49 Years,7328,40,a40-49,0.4,18320,41153000,0.1237315806722209,44.51680314922363,41.74491980742473,1.066400495068286
2020-07-17,50 - 59 Years,6809,50,a50-59,0.49,13895.91836734694,43033000,0.12938403302475354,32.291307525264195,41.74491980742473,0.7735386167760916
2020-07-17,60 - 69 Years,4344,60,a60-69,0.63,6895.238095238095,39034000,0.1173605452812546,17.664697687242136,41.74491980742473,0.42315802183192364
2020-07-17,70 - 79 Years,2387,70,a70-79,0.69,3459.420289855073,24136000,0.07256786701102529,14.33303070042705,41.74491980742473,0.34334790356640676
2020-07-17,80+ Years,1602,80,a80+,0.69,2321.739130434783,12205000,0.0366958409375855,19.022852359154307,41.74491980742473,0.45569263150844314
2020-07-18,0 - 9 Years,1690,00,a00-09,0.29,5827.5862068965525,39888000,0.11992820182862847,14.60987316209525,36.11229960393279,0.4045677877712382
2020-07-18,10 - 19 Years,4163,10,a10-19,0.21,19823.809523809523,43455000,0.1306528281804816,45.61916815972736,36.11229960393279,1.263258464846122
2020-07-18,20 - 29 Years,9003,20,a20-29,0.27,33344.444444444445,44501000,0.13379775645747582,74.92965201780734,36.11229960393279,2.074906689399729
2020-07-18,30 - 39 Years,7357,30,a30-39,0.33,22293.939393939392,45194000,0.13588134660657428,49.32942291883744,36.11229960393279,1.3660005997919125
2020-07-18,40 - 49 Years,6373,40,a40-49,0.4,15932.5,41153000,0.1237315806722209,38.71528199645226,36.11229960393279,1.0720802170193557
2020-07-18,50 - 59 Years,5869,50,a50-59,0.49,11977.551020408164,43033000,0.12938403302475354,27.833409291492956,36.11229960393279,0.7707459673507409
2020-07-18,60 - 69 Years,3837,60,a60-69,0.63,6090.476190476191,39034000,0.1173605452812546,15.603002998606833,36.11229960393279,0.43206893966142207
2020-07-18,70 - 79 Years,2012,70,a70-79,0.69,2915.9420289855075,24136000,0.07256786701102529,12.0812977667613,36.11229960393279,0.33454800439918797
2020-07-18,80+ Years,1313,80,a80+,0.69,1902.8985507246377,12205000,0.0366958409375855,15.591139293114606,36.11229960393279,0.43174041709093103
2020-07-19,0 - 9 Years,1547,00,a00-09,0.29,5334.48275862069,39888000,0.11992820182862847,13.373653125302573,34.98036276583977,0.3823188803051143
2020-07-19,10 - 19 Years,4016,10,a10-19,0.21,19123.809523809523,43455000,0.1306528281804816,44.00830634865844,34.98036276583977,1.2580860479707472
2020-07-19,20 - 29 Years,8790,20,a20-29,0.27,32555.555555555555,44501000,0.13379775645747582,73.15690783478024,34.98036276583977,2.0913707592027015
2020-07-19,30 - 39 Years,7175,30,a30-39,0.33,21742.42424242424,45194000,0.13588134660657428,48.109094663947076,34.98036276583977,1.3753172025685287
2020-07-19,40 - 49 Years,6272,40,a40-49,0.4,15680,41153000,0.1237315806722209,38.10171797924817,34.98036276583977,1.08923164217315
2020-07-19,50 - 59 Years,5577,50,a50-59,0.49,11381.632653061224,43033000,0.12938403302475354,26.448615372066143,34.98036276583977,0.7560989446883226
2020-07-19,60 - 69 Years,3604,60,a60-69,0.63,5720.6349206349205,39034000,0.1173605452812546,14.655518062804019,34.98036276583977,0.4189641531424005
2020-07-19,70 - 79 Years,1962,70,a70-79,0.69,2843.4782608695655,24136000,0.07256786701102529,11.781066708939202,34.98036276583977,0.33679086714458134
2020-07-19,80+ Years,1354,80,a80+,0.69,1962.3188405797102,12205000,0.0366958409375855,16.077991319784598,34.98036276583977,0.45962906180851937
2020-07-20,0 - 9 Years,2361,00,a00-09,0.29,8141.379310344828,39888000,0.11992820182862847,20.410597950122412,47.8037473332536,0.42696648461122294
2020-07-20,10 - 19 Years,5761,10,a10-19,0.21,27433.333333333336,43455000,0.1306528281804816,63.13044145284394,47.8037473332536,1.3206170012727994
2020-07-20,20 - 29 Years,11687,20,a20-29,0.27,43285.18518518518,44501000,0.13379775645747582,97.26789327247744,47.8037473332536,2.0347336495274133
2020-07-20,30 - 39 Years,9529,30,a30-39,0.33,28875.757575757576,45194000,0.13588134660657428,63.892900773902674,47.8037473332536,1.3365667826935614
2020-07-20,40 - 49 Years,8361,40,a40-49,0.4,20902.5,41153000,0.1237315806722209,50.792165820231816,47.8037473332536,1.0625143143307385
2020-07-20,50 - 59 Years,7603,50,a50-59,0.49,15516.326530612245,43033000,0.12938403302475354,36.05680879932202,47.8037473332536,0.7542674123005398
2020-07-20,60 - 69 Years,5143,60,a60-69,0.63,8163.492063492064,39034000,0.1173605452812546,20.913798389844914,47.8037473332536,0.4374928652360419
2020-07-20,70 - 79 Years,2689,70,a70-79,0.69,3897.1014492753625,24136000,0.07256786701102529,16.146426289672533,47.8037473332536,0.33776486552636087
2020-07-20,80+ Years,1918,80,a80+,0.69,2779.7101449275365,12205000,0.0366958409375855,22.7751752964157,47.8037473332536,0.47643075212584146
2020-07-21,0 - 9 Years,2011,00,a00-09,0.29,6934.48275862069,39888000,0.11992820182862847,17.384884573357127,39.6529413394288,0.43842610374203217
2020-07-21,10 - 19 Years,4817,10,a10-19,0.21,22938.09523809524,43455000,0.1306528281804816,52.78585948244216,39.6529413394288,1.3311965695204224
