date,cases.fitted,cum.incidence,infections,infections.lo,infections.hi,pop,pct_inf,pct_inf_lo,pct_inf_hi
2021-08-02,184.74484597971923,160061.51927932855,1036.9631141050868,NA,NA,415759,0.0024941447187074406,NA,NA
2021-08-03,195.51066568611455,161141.3408945199,1079.8216151913439,NA,NA,415759,0.0025972296815976177,NA,NA
2021-08-04,206.10482307978418,162261.89887510333,1120.557980583436,NA,NA,415759,0.002695210399735029,NA,NA
2021-08-05,216.41111534834067,163420.99374429788,1159.094869194556,NA,NA,415759,0.0027879008492769993,NA,NA
2021-08-06,226.33038367468237,164616.43098490077,1195.437240602881,NA,NA,415759,0.0028753129591972296,NA,NA
2021-08-07,235.74556951617473,165846.1006061984,1229.6696212976221,NA,NA,415759,0.0029576500359526125,NA,NA
2021-08-08,244.57086887075255,167108.01915629173,1261.9185500933377,NA,NA,415759,0.003035216435707556,NA,NA
2021-08-09,252.76588900819974,168400.35203999977,1292.3328837080435,NA,NA,415759,0.003108370194531071,NA,NA
2021-08-10,260.2961092911632,169721.4292406407,1321.0772006409343,NA,NA,415759,0.003177507163142432,NA,NA
2021-08-11,267.13865234629236,171069.7548754882,1348.3256348475215,NA,NA,415759,0.003243046175422592,NA,NA
2021-08-12,273.2778522972976,172444.0084063569,1374.2535308686984,NA,NA,415759,0.0033054089770003735,NA,NA
2021-08-13,278.7240830513844,173843.01806341662,1399.0096570596982,NA,NA,415759,0.0033649533914111257,NA,NA
2021-08-14,283.5072677431451,175265.71631583205,1422.6982524154287,NA,NA,415759,0.0034219301384105423,NA,NA
2021-08-15,287.6929757451894,176711.08841926864,1445.3721034365792,NA,NA,415759,0.003476466182179049,NA,NA
2021-08-16,291.36662761334867,178178.11491751924,1467.0264982505992,NA,NA,415759,0.0035285501895343198,NA,NA
2021-08-17,294.60372881571254,179665.70934734982,1487.5944298305765,NA,NA,415759,0.003578020992523497,NA,NA
2021-08-18,297.46918577688814,181172.6572214489,1506.9478740990676,NA,NA,415759,0.0036245706625691026,NA,NA
2021-08-19,300.0255219725376,182697.55550791783,1524.898286468937,NA,NA,415759,0.003667745704768717,NA,NA
2021-08-20,302.33621302627313,184238.75015555046,1541.1946476326143,NA,NA,415759,0.003706942357549961,NA,NA
2021-08-21,304.45790723375103,185794.27283679522,1555.522681244769,NA,NA,415759,0.0037414047110099096,NA,NA
2021-08-22,306.4521937528997,187361.77986164944,1567.5070248542208,NA,NA,415759,0.003770229928526432,NA,NA
2021-08-23,308.3828647626399,188938.5171869801,1576.737325330683,NA,NA,415759,0.003792431012511294,NA,NA
2021-08-24,310.2938397032721,190521.31036913197,1582.7931821518514,NA,NA,415759,0.003806996798991366,NA,NA
2021-08-25,312.20430734230916,192106.5627954258,1585.2524262938148,NA,NA,415759,0.0038129118703234682,NA,NA
2021-08-26,314.1230655609455,193690.2629991619,1583.700203736113,NA,NA,415759,0.0038091784032002027,NA,NA
2021-08-27,316.0584282840868,195268.00336819654,1577.7403690346528,NA,NA,415759,0.003794843572922421,NA,NA
2021-08-28,317.99607575268567,196835.03661520913,1567.0332470125913,NA,NA,415759,0.003769090379312514,NA,NA
2021-08-29,319.9295754214379,198386.3708779938,1551.3342627846696,NA,NA,415759,0.0037313305611776765,NA,NA
2021-08-30,321.87132138459424,199916.87420300182,1530.503325008043,NA,NA,415759,0.003681227165276141,NA,NA
2021-08-31,323.8103776701175,201421.38407480234,1504.5098718005152,NA,NA,415759,0.003618706682959395,NA,NA
2021-09-01,325.7030887607271,202894.81897096403,1473.4348961616836,NA,NA,415759,0.0035439639217952792,NA,NA
2021-09-02,327.4860354482726,204332.30560829007,1437.4866373260531,NA,NA,415759,0.0034574997470314607,NA,NA
2021-09-03,329.08357563021605,205729.3215154346,1397.015907144509,NA,NA,415759,0.003360157945214677,NA,NA
2021-09-04,330.3790134775053,207081.8226158581,1352.5011004235016,NA,NA,415759,0.0032530891704653456,NA,NA
2021-09-05,331.2604005481904,208386.34919193015,1304.5265760720267,NA,NA,415759,0.0031376989459567365,NA,NA
2021-09-06,331.6456837725125,209640.1067575291,1253.7575655989558,NA,NA,415759,0.003015587312839784,NA,NA
2021-09-07,331.42857190389225,210841.0174851477,1200.9107276185882,NA,NA,415759,0.0028884780067745695,NA,NA
