date,cases.fitted,cum.incidence,infections,infections.lo,infections.hi,pop,pct_inf,pct_inf_lo,pct_inf_hi
2020-02-18,2.6333429803287156e-6,0.006235058227716528,0.006235058227716528,NA,NA,415759,1.4996808794798255e-8,NA,NA
2020-02-19,2.286657052930526e-5,0.015434978129523297,0.009199919901806769,NA,NA,415759,2.212801142442321e-8,NA,NA
2020-02-20,8.974836378939299e-5,0.02890057608447333,0.01346559795495003,NA,NA,415759,3.238798908730786e-8,NA,NA
2020-02-21,2.3175479605108982e-4,0.0484764275805534,0.019575851496080068,NA,NA,415759,4.708461271092163e-8,NA,NA
2020-02-22,4.647781486647938e-4,0.07676956326257234,0.02829313568201894,NA,NA,415759,6.805176961176772e-8,NA,NA
2020-02-23,7.977388232707258e-4,0.1174490547501423,0.040679491487569976,NA,NA,415759,9.784392277153345e-8,NA,NA
2020-02-24,0.0012456305888911383,0.1756516124274239,0.05820255767728158,NA,NA,415759,1.3999109502688236e-7,NA,NA
2020-02-25,0.0018392063209280531,0.25853300678231617,0.08288139435489225,NA,NA,415759,1.993496096413842e-7,NA,NA
2020-02-26,0.002632025730839583,0.37601133895326216,0.11747833217094598,NA,NA,415759,2.8256353361189053e-7,NA,NA
2020-02-27,0.003707975115237251,0.5417571617154333,0.1657458227621711,NA,NA,415759,3.986584121141601e-7,NA,NA
2020-02-28,0.005191583132260556,0.7744970862366509,0.2327399245212176,NA,NA,415759,5.597952768820822e-7,NA,NA
2020-02-29,0.007263154070817129,1.099708471610964,0.3252113853743131,NA,NA,415759,7.8221129398116e-7,NA,NA
2020-03-01,0.010180760356726364,1.551806980446114,0.45209850883515007,NA,NA,415759,1.0874052247459468e-6,NA,NA
2020-03-02,0.014311338220271586,2.1769365418652873,0.6251295614191731,NA,NA,415759,1.5035863599324923e-6,NA,NA
2020-03-03,0.02017347344311413,3.036474438885711,0.8595378970204239,NA,NA,415759,2.0673945651697835e-6,NA,NA
2020-03-04,0.028494802161307557,4.211365789000835,1.1748913501151237,NA,NA,415759,2.825895170315312e-6,NA,NA
2020-03-05,0.04028705002927644,5.807388671522979,1.5960228825221439,NA,NA,415759,3.838817397872671e-6,NA,NA
2020-03-06,0.056941298024018205,7.9614255725786585,2.154036901055679,NA,NA,415759,5.1809747980336665e-6,NA,NA
2020-03-07,0.08034473487981167,10.848761614804882,2.887336042226223,NA,NA,415759,6.944734911874963e-6,NA,NA
2020-03-08,0.11301749521458652,14.691341504196092,3.84257988939121,NA,NA,415759,9.24232521578898e-6,NA,NA
2020-03-09,0.15826369089210163,19.76679349054947,5.075451986353379,NA,NA,415759,1.2207677972944372e-5,NA,NA
2020-03-10,0.22032394567200259,26.41786700370831,6.651073513158837,NA,NA,415759,1.599742522268631e-5,NA,NA
2020-03-11,0.30450736478343016,35.06183992215794,8.643972918449627,NA,NA,415759,2.0790825739069094e-5,NA,NA
2020-03-12,0.41727370629640004,46.19925019601106,11.13741027385312,NA,NA,415759,2.6788139941295607e-5,NA,NA
2020-03-13,0.5662966469584247,60.421030784691105,14.221780588680046,NA,NA,415759,3.420678948304197e-5,NA,NA
2020-03-14,0.7605416968402434,78.41295566685528,17.991924882164184,NA,NA,415759,4.327488973699712e-5,NA,NA
2020-03-15,1.0102941637669955,100.95616211965856,22.543206452803283,NA,NA,415759,5.4221812282604306e-5,NA,NA
2020-03-16,1.327064279868437,128.92288920318893,27.966727083530373,NA,NA,415759,6.726667873342579e-5,NA,NA
